Time,I0,mu,Conc,N,P,CO2,dCO2,dN,dP,yield,cumulative_yield,Monod_N,Monod_P,Monod_CO2
19.166666666666664,-400.00000000001023,-0.0,0.25818927551800486,0.006469112839786992,0.0006835499662786196,-0.00012584997419886568,-0.10012584997419882,-0.09353088716021293,-0.009316450033721384,0.00243246962130018,1.8023942897367058,0.9954268711424537,0.98571407901228,0.0
19.208333333333332,-207.05523608202134,-0.0,0.2557795089465035,0.006408734453282313,0.0006771701665933524,-0.00012467537443967627,-0.10012467537443963,-0.09359126554671761,-0.00932282983340665,0.0024097665715013786,1.804804056308207,0.9953839853623802,0.9855814281793466,0.0
19.25,-9.407268155488755e-12,-0.0,0.25339223352966944,0.006348919598385011,0.0006708499117051478,-0.00012351173761157263,-0.10012351173761153,-0.0936510804016149,-0.009329150088294855,0.0023872754168340325,1.807191331725041,0.9953406992915034,0.9854475638114863,0.0
19.291666666666664,207.05523608201415,0.0,0.2510272393500592,0.006289663015466751,0.0006645886458625665,-0.00012235896139386462,-0.10012235896139382,-0.09371033698453317,-0.009335411354137436,0.002364994179610248,1.8095563259046512,0.9952970092290244,0.9853124751460192,0.0
19.333333333333332,399.99999999999386,0.0,0.24868431844945865,0.006230959493989062,0.0006583858185011826,-0.00012121694442085521,-0.1001212169444208,-0.09376904050601086,-0.009341614181498821,0.0023429209006005525,1.8118992468052517,0.9952529114405978,0.9851761513311368,0.0
19.375,565.6854249492379,0.0,0.24636326481059703,0.006172803872045164,0.0006522408841951715,-0.00012008558627292723,-0.10012008558627288,-0.09382719612795476,-0.009347759115804832,0.002321053638861614,1.8142203004441133,0.9952084021580395,0.9850385814252844,0.0
19.416666666666664,692.8203230275542,0.0,0.24406387433903146,0.006115191035906076,0.0006461533026093499,-0.00011896478746771325,-0.10011896478746767,-0.09388480896409385,-0.009353846697390653,0.0022993904715655723,1.8165196909156789,0.9951634775790342,0.9848997543965393,0.0
19.458333333333332,772.7406610312522,0.0,0.2417859448452005,0.006058115919570953,0.0006401225384516626,-0.00011785444945134792,-0.1001178544494513,-0.09394188408042897,-0.00935987746154834,0.0022779294938309602,1.8187976204095098,0.9951181338668381,0.9847596591219877,0.0
19.5,800.0,0.0,0.23952927602664528,0.006001573504321624,0.0006341480614261137,-0.00011675447458980201,-0.10011675447458976,-0.0939984264956783,-0.00936585193857389,0.0022566688185552044,1.821054289228065,0.9950723671499813,0.9846182843871002,0.0
19.541666666666664,772.7406610312564,0.0,0.2372936694503966,0.005945558818281289,0.0006282293461861366,-0.0001156647661602972,-0.10011566476616025,-0.09405444118171863,-0.009371770653813867,0.002235606576248689,1.8232898958043138,0.9950261735219665,0.9844756188851046,0.0
19.583333333333332,692.8203230275509,0.0,0.23507892853552623,0.005890066935977331,0.0006223658722883993,-0.00011458522834280109,-0.10011458522834275,-0.09410993306402259,-0.009377634127711604,0.002214740914870368,1.825504636719184,0.9949795490409667,0.9843316512163582,0.0
19.625,565.6854249492412,0.0,0.23288485853586133,0.0058350929779082085,0.000616557124147041,-0.00011351576621160161,-0.10011351576621155,-0.09416490702209171,-0.009383442875852964,0.0021940699996649115,1.827698706718849,0.9949324897295191,0.9841863698877169,0.0
19.666666666666664,399.99999999999795,0.0,0.23071126652285995,0.0057806321101143985,0.0006108025909883352,-0.00011245628572695999,-0.10011245628572692,-0.09421936788988552,-0.00938919740901167,0.0021735920130013723,1.8298722987318503,0.9948849915742173,0.9840397633119032,0.0
19.708333333333332,207.0552360820297,0.0,0.2285579613686466,0.005726679543753331,0.0006051017668057774,-0.0001114066937268417,-0.1001114066937268,-0.09427332045624659,-0.009394898233194228,0.0021533051542133594,1.8320256038860636,0.9948370505254016,0.9838918198068733,0.0
19.75,6.663068956380142e-12,0.0,0.2264247537292059,0.0056732305346782995,0.0005994541503155902,-0.00011036689791872452,-0.10011036689791868,-0.09432676946532162,-0.009400545849684415,0.0021332076394407016,1.8341588115255043,0.9947886624968463,0.9837425275951815,0.0
19.791666666666664,-207.0552360820058,-0.0,0.2243114560277333,0.005620280383021302,0.0005938592449126447,-0.00010933680687148309,-0.10010933680687144,-0.09437971961697862,-0.009406140755087361,0.0021132977014725884,1.836272109226977,0.9947398233654443,0.9835918748033436,0.0
19.833333333333332,-399.99999999999625,-0.0,0.22221788243814114,0.00556782443277977,0.0005883165586267933,-0.00010831633000734924,-0.1001083163300073,-0.09443217556722015,-0.009411683441373213,0.0020935735895921776,1.838365682816569,0.99469052897089,0.9834398494611991,0.0
19.875,-565.6854249492399,-0.0,0.2201438488687185,0.005515858071407159,0.0005828256040796099,-0.00010730537759394732,-0.1001073053775939,-0.09448414192859277,-0.009417174395920396,0.002074033569422651,1.8404397163859918,0.9946407751153599,0.9832864395012714,0.0
19.916666666666664,-692.8203230275499,-0.0,0.2180891729459438,0.005464376729407359,0.0005773858984415335,-0.00010630386073640381,-0.10010630386073635,-0.09453562327059256,-0.009422614101558471,0.0020546759227747058,1.8424943923087664,0.9945905575631891,0.9831316327581271,0.0
19.958333333333332,-772.7406610312559,-0.0,0.21605367399844833,0.00541337587993289,0.0005719969633894126,-0.00010531169136953071,-0.10010531169136948,-0.09458662412006703,-0.00942800303661059,0.0020354989474954755,1.844529891256262,0.994539872040548,0.982975416967734,0.0
20.0,-800.0,-0.0,0.21403717304112949,0.00536285103838685,0.0005666583250644447,-0.00010432878225008176,-0.10010432878225003,-0.09463714896161307,-0.009433341674935558,0.002016500957318851,1.8465463922135807,0.9944887142351136,0.9828177797668181,0.0
20.041666666666664,-772.7406610312557,-0.0,0.21203949275941228,0.005312797762028573,0.0005613695140305099,-0.000103355046949081,-0.10010335504694903,-0.09468720223797135,-0.009438630485969494,0.0019976802817172085,1.848544072495298,0.9944370797957414,0.9826587086922183,0.0
